id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
N_40;UGS Reckrod;['GIE_21W0000000000540'];['N_40'];50.785275;9.788964;DE;None;{'eic_code': '21X000000001090E', 'exact': '1', 'facility_code': '21W0000000000540', 'name_short': 'Reckrod'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_41;UGS Kiel Roenne (Hansewerk);['GIE_21W000000000058T'];['N_41'];54.266597;10.200844;DE;None;{'eic_code': '21X0000000013805', 'exact': '1', 'facility_code': '21W000000000058T', 'name_short': 'KielRoenne'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_42;UGS Kraak;['GIE_21W000000000020H'];['N_42'];53.422766;11.360765;DE;None;{'eic_code': '21X0000000013805', 'exact': '2', 'facility_code': '21W000000000020H', 'name_short': 'Kraak'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_43;UGS Epe IGSNWE H Gas (historical data prior to 1 April 2017);['GIE_21W0000000000524'];['N_43'];52.175948;7.0;DE;None;{'eic_code': '21X000000001262B', 'exact': '3', 'facility_code': '21W0000000000524', 'name_short': 'Epe'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_44;UGS Epe IGSNWE L Gas;['GIE_21W0000000000532'];['N_44'];52.176;7.05;DE;None;{'eic_code': '21X000000001262B', 'exact': '3', 'facility_code': '21W0000000000532', 'name_short': 'Epe'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_45;UGS Stassfurt;['GIE_21W0000000000265'];['N_45'];51.891723;11.555702;DE;None;{'eic_code': '21X000000001262B', 'exact': '1', 'facility_code': '21W0000000000265', 'name_short': 'Stassfurt'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_46;UGS Xanten (historical data prior to 1 April 2017);['GIE_21W0000000000516'];['N_46'];51.663755;6.426365;DE;None;{'eic_code': '21X000000001262B', 'exact': '1', 'facility_code': '21W0000000000516', 'name_short': 'Xanten'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_47;UGS Epe (KGE);['GIE_21W000000000097J'];['N_47'];52.176;7.1;DE;None;{'eic_code': '21X000000001140P', 'exact': '3', 'facility_code': '21W000000000097J', 'name_short': 'Epe'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_48;UGS Haehnlein (historical data prior to 01/04/2016);['GIE_21W000000000064Y'];['N_48'];49.7458;8.554382;DE;None;{'eic_code': '37X000000000042Z', 'exact': '1', 'facility_code': '21W000000000064Y', 'name_short': 'Haehnlein'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
N_49;UGS Stockstadt (historical data prior to 01/04/2016);['GIE_21W0000000000621'];['N_49'];49.822999;8.484942;DE;None;{'eic_code': '37X000000000042Z', 'exact': '1', 'facility_code': '21W0000000000621', 'name_short': 'Stockstadt'};{'eic_code': 0, 'exact': 0, 'facility_code': 0, 'name_short': 0};{'eic_code': 'raw', 'exact': 'raw', 'facility_code': 'raw', 'name_short': 'raw'};{}
