id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
Greifswald;Greifswald;['IN_Greifswald'];['N_518'];54.716599;13.3923414;DE;None;{'end_year': 2050, 'license': None, 'source': 'Nordstream', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Imatra;Imatra;['IN_Imatra'];['N_90'];61.1695977;28.7645463;FI;None;{'end_year': 2050, 'license': None, 'source': 'Gryazovets-Vyborg', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Isaccea;Isaccea;['IN_Isaccea'];['N_269'];45.265423;28.4607273;RO;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Kipoi;Kipoi;['IN_Kipoi'];['N_102'];40.970417;26.307161;GR;Border Crossing Point;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Komotini;Komotini;['IN_Komotini'];['N_519'];41.1224394;25.4065582;GR;None;{'end_year': 2050, 'license': None, 'source': 'interconnetor Tur-It-GR', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Kondratki;Kondratki;['IN_Kondratki'];['N_107'];53.01781;23.896413;PL;None;{'end_year': 2050, 'license': None, 'source': 'EUROPOL', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Korneti;Korneti;['IN_Korneti'];['N_275'];57.5928519;26.9434759;LV;None;{'end_year': 2050, 'license': None, 'source': 'Baltic Pipeline System', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Kotlovka;Kotlovka;['IN_Kotlovka'];['N_276'];54.716599;25.7475233;LT;None;{'end_year': 2050, 'license': None, 'source': 'Baltic Pipeline System', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
MazaraDelVallo;MazaraDelVallo;['IN_MazaraDelVallo'];['N_284'];37.64;12.59;DZ;None;{'end_year': 2050, 'license': None, 'source': 'TRANSMED', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
MediesuAurit;MediesuAurit;['IN_MediesuAurit'];['N_286'];47.786743;23.1376644;RO;None;{'end_year': 2050, 'license': None, 'source': '?', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Narva;Narva;['IN_Narva'];['N_288'];59.3796931;28.1790751;EE;None;{'end_year': 2050, 'license': None, 'source': 'Baltic Pipeline System', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Nybro;Nybro;['IN_Nybro'];['N_291'];56.247698;8.878005;DK;None;{'end_year': 2050, 'license': None, 'source': 'Tyra east, South Arne', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Sakiai;Sakiai;['IN_Sakiai'];['N_304'];54.952671;23.0480199;LT;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
StFergusE1;StFergusE1;['IN_StFergusE1'];['N_520'];57.580687;-1.830286;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
StFergusE2;StFergusE2;['IN_StFergusE2'];['N_521'];57.575091;-1.82705;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Vaerska;Vaerska;['IN_Vaerska'];['N_316'];57.9570536;27.6375433;EE;None;{'end_year': 2050, 'license': None, 'source': 'Baltic Pipeline System', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Wysokoje;Wysokoje;['IN_Wysokoje'];['N_321'];52.3696;23.371;BY;None;{'end_year': 2050, 'license': None, 'source': 'Jamal', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
ZaharaDeLosAtunes;ZaharaDeLosAtunes;['IN_ZaharaDeLosAtunes'];['N_522'];36.128832;-5.833539;ES;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Zeebrugge;Zeebrugge;['IN_Zeebrugge'];['N_324'];51.323;3.213;BE;None;{'end_year': 2050, 'license': None, 'source': 'Interconnector,Franpipe', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
MericNehri;MericNehri;['IN_MericNehri'];['N_326'];40.980957;26.325508000000006;TR;None;{'end_year': 2050, 'license': None, 'source': 'TAP', 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': 0, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
Easington;Easington;['IN_Easington'];['N_523'];53.6548;0.11978;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Bacton;Bacton;['IN_Bacton'];['N_524'];52.8506;1.466;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Theddlethorpe;Theddlethorpe;['IN_Theddlethorpe'];['N_525'];53.361334;0.233697;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Herbrandston;Herbrandston;['IN_Herbrandston'];['N_526'];51.727;-5.085;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Burton_Point;Burton_Point;['IN_Burton_Point'];['N_527'];53.232;-3.0813;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Teesside;Teesside;['IN_Teesside'];['N_528'];54.574;-1.234;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
Gateway;Gateway;['IN_Gateway'];['N_412'];54.099578;-3.18364;GB;None;{'end_year': 2050, 'license': None, 'source': None, 'start_year': 1983};{'end_year': 0, 'license': -999, 'source': -999, 'start_year': 0};{'end_year': 'make_Attrib(const)', 'license': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
