id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
243;Hauts_de_France_II;['IN_243'];['N_156', 'N_259'];[50.926317, 51.033134];[2.315596, 2.194792];['FR', 'FR'];None;{'diameter_mm': 1220.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 50.9797255, 'length': 14.58537635338789, 'license': 'EuroPipe', 'long_mean': 2.2551940000000004, 'max_cap_M_m3_per_d': 64.14461645890866, 'max_pressure_bar': 78.40604010792953, 'num_compressor': None, 'source': 'https://www.europipe.com/de/referenzen/referenzprojekte/', 'start_year': 1983};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0.609319909, 'max_pressure_bar': 0.121551485, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
245;Huelva_Cordoba;['IN_245'];['N_340', 'N_50'];[37.2615, 37.886];[-6.9422, -4.7803];['ES', 'ES'];None;{'diameter_mm': 762.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 37.573750000000004, 'length': 202.84487102389738, 'license': 'EMPL', 'long_mean': -5.86125, 'max_cap_M_m3_per_d': 30.43165030502516, 'max_pressure_bar': 72.36228596857843, 'num_compressor': None, 'source': 'http://www.emplpipeline.com/en/the-gas-pipeline/,Extra bei Hand', 'start_year': 1983};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0.609319909, 'max_pressure_bar': 0.121551485, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
247;IndefatigableHewitt_Bacton;['IN_247'];['N_524', 'N_625'];[52.8506, 53.55];[1.466, 2.301];['GB', 'GB'];None;{'diameter_mm': 941.4199940872616, 'end_year': 2050, 'is_H_gas': None, 'is_bothDirection': None, 'lat_mean': 53.2003, 'length': 95.63948286225721, 'license': None, 'long_mean': 1.8835000000000002, 'max_cap_M_m3_per_d': 43.63859394693308, 'max_pressure_bar': 74.7299067806903, 'num_compressor': None, 'source': None, 'start_year': 1983};{'diameter_mm': -0.0029069770000000003, 'end_year': 0, 'is_H_gas': -999, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': -999, 'long_mean': 0, 'max_cap_M_m3_per_d': 0.609319909, 'max_pressure_bar': 0.121551485, 'num_compressor': -999, 'source': -999, 'start_year': 0};{'diameter_mm': 'Mean', 'end_year': 'make_Attrib(const)', 'is_H_gas': None, 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': None, 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': None, 'source': None, 'start_year': 'make_Attrib(const)'};{}
249;Interconnector;['IN_249'];['N_324', 'N_524'];[51.323, 52.8506];[3.213, 1.466];['BE', 'GB'];None;{'diameter_mm': 1016.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': 1.0, 'lat_mean': 52.0868, 'length': 207.65887005513727, 'license': None, 'long_mean': 2.3395, 'max_cap_M_m3_per_d': 69.863, 'max_pressure_bar': 75.71406228166833, 'num_compressor': None, 'source': 'Von UK nach Irland', 'start_year': 1998.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0, 'length': 0, 'license': -999, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0.121551485, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'raw', 'length': 'raw', 'license': None, 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Lasso', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2510;Interconnector_10;['IN_251'];['N_282', 'N_626'];[53.548, 53.638742];[-6.084, -6.22249];['IE', 'IE'];None;{'diameter_mm': 610.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 53.593371000000005, 'length': 13.618364030176776, 'license': None, 'long_mean': -6.153245, 'max_cap_M_m3_per_d': 8.767123, 'max_pressure_bar': 60.0, 'num_compressor': None, 'source': 'Von UK nach Irland', 'start_year': 1993.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': -999, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': None, 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2511;Interconnector_11;['IN_251'];['N_626', 'N_36'];[53.638742, 54.78735];[-6.22249, -4.12912];['IE', 'GB'];None;{'diameter_mm': 610.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 54.213046000000006, 'length': 186.70001918773326, 'license': None, 'long_mean': -5.175805, 'max_cap_M_m3_per_d': 8.767123, 'max_pressure_bar': 60.0, 'num_compressor': None, 'source': 'Von UK nach Irland', 'start_year': 1993.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': -999, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': None, 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2512;Interconnector_12;['IN_251'];['N_36', 'N_282'];[54.78735, 53.548];[-4.12912, -6.084];['GB', 'IE'];None;{'diameter_mm': 610.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 54.167675, 'length': 187.62098854828406, 'license': None, 'long_mean': -5.10656, 'max_cap_M_m3_per_d': 8.767123, 'max_pressure_bar': 60.0, 'num_compressor': None, 'source': 'Von UK nach Irland', 'start_year': 1993.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': -999, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': None, 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
255;Istrana_Mira;['IN_255'];['N_627', 'N_91'];[45.426979, 45.715303];[12.131102, 12.072133];['IT', 'IT'];None;{'diameter_mm': 762.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 45.571141, 'length': 32.39724748070292, 'license': 'Snam', 'long_mean': 12.1016175, 'max_cap_M_m3_per_d': 30.43165030502516, 'max_pressure_bar': 70.0, 'num_compressor': None, 'source': 'http://www.snam.it/en/transportation/Thermal_Year_Archive/Thermal_Year_2013_2014/Info-to-users/index.html', 'start_year': 1983};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0.609319909, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
257;Istrana_SPoloDiPiave_1;['IN_257'];['N_628', 'N_91'];[45.788222, 45.715303];[12.393832, 12.072133];['IT', 'IT'];None;{'diameter_mm': 914.4, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 45.7517625, 'length': 26.2522426564326, 'license': 'Snam', 'long_mean': 12.232982499999999, 'max_cap_M_m3_per_d': 41.649676597278095, 'max_pressure_bar': 58.0, 'num_compressor': None, 'source': 'http://www.snam.it/en/transportation/Thermal_Year_Archive/Thermal_Year_2013_2014/Info-to-users/index.html', 'start_year': 1983};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0.609319909, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
259;Istrana_SPoloDiPiave_2;['IN_259'];['N_628', 'N_91'];[45.788222, 45.715303];[12.393832, 12.072133];['IT', 'IT'];None;{'diameter_mm': 1066.8, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 45.7517625, 'length': 26.2522426564326, 'license': 'Snam', 'long_mean': 12.232982499999999, 'max_cap_M_m3_per_d': 52.86770288953103, 'max_pressure_bar': 70.0, 'num_compressor': None, 'source': 'http://www.snam.it/en/transportation/Thermal_Year_Archive/Thermal_Year_2013_2014/Info-to-users/index.html', 'start_year': 1983};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0.609319909, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
261;Istrana_SPoloDiPiave_3;['IN_261'];['N_628', 'N_91'];[45.788222, 45.715303];[12.393832, 12.072133];['IT', 'IT'];None;{'diameter_mm': 1219.2, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 45.7517625, 'length': 26.2522426564326, 'license': 'Snam', 'long_mean': 12.232982499999999, 'max_cap_M_m3_per_d': 64.08572918178398, 'max_pressure_bar': 75.0, 'num_compressor': None, 'source': 'http://www.snam.it/en/transportation/Thermal_Year_Archive/Thermal_Year_2013_2014/Info-to-users/index.html', 'start_year': 1983};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0.609319909, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'make_Attrib(const)'};{}
2630;JAGAL_10;['IN_263'];['N_122', 'N_593'];[52.441781, 52.4483075];[14.47384, 13.9567212];['DE', 'DE'];None;{'diameter_mm': 1200.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 52.445044249999995, 'length': 35.06656485783952, 'license': 'Gascade', 'long_mean': 14.2152806, 'max_cap_M_m3_per_d': 76.71232877, 'max_pressure_bar': 78.14212071319804, 'num_compressor': 1.0, 'source': 'https://www.gascade.de/en/our-network/our-pipelines/jagal/', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0.121551485, 'num_compressor': 0, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Lasso', 'num_compressor': 'raw', 'source': 'raw', 'start_year': 'raw'};{}
2631;JAGAL_11;['IN_263'];['N_593', 'N_166'];[52.4483075, 52.07784];[13.9567212, 13.539383];['DE', 'DE'];None;{'diameter_mm': 1200.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 52.263073750000004, 'length': 50.05184857784196, 'license': 'Gascade', 'long_mean': 13.7480521, 'max_cap_M_m3_per_d': 76.71232877, 'max_pressure_bar': 78.14212071319804, 'num_compressor': 1.0, 'source': 'https://www.gascade.de/en/our-network/our-pipelines/jagal/', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0.121551485, 'num_compressor': 0, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Lasso', 'num_compressor': 'raw', 'source': 'raw', 'start_year': 'raw'};{}
2632;JAGAL_12;['IN_263'];['N_166', 'N_178'];[52.07784, 50.814223];[13.539383, 12.232909];['DE', 'DE'];None;{'diameter_mm': 1200.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 51.446031500000004, 'length': 167.1995295084472, 'license': 'Gascade', 'long_mean': 12.886146, 'max_cap_M_m3_per_d': 76.71232877, 'max_pressure_bar': 78.14212071319804, 'num_compressor': 1.0, 'source': 'https://www.gascade.de/en/our-network/our-pipelines/jagal/', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0.121551485, 'num_compressor': 0, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Lasso', 'num_compressor': 'raw', 'source': 'raw', 'start_year': 'raw'};{}
2670;JAMAL_10;['IN_267'];['N_107', 'N_232'];[53.01781, 52.9849941];[23.896413, 22.2413857];['PL', 'PL'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 53.001402049999996, 'length': 110.84122424670358, 'license': 'Wikipedia', 'long_mean': 23.06889935, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2671;JAMAL_11;['IN_267'];['N_232', 'N_48'];[52.9849941, 52.8814838];[22.2413857, 20.6197948];['PL', 'PL'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 52.93323895, 'length': 109.32228283036615, 'license': 'Wikipedia', 'long_mean': 21.43059025, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2672;JAMAL_12;['IN_267'];['N_48', 'N_229'];[52.8814838, 52.6483303];[20.6197948, 19.0677357];['PL', 'PL'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 52.76490705, 'length': 107.62801618003039, 'license': 'Wikipedia', 'long_mean': 19.84376525, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2673;JAMAL_13;['IN_267'];['N_229', 'N_629'];[52.6483303, 52.427];[19.0677357, 14.543];['PL', 'DE'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 52.537665149999995, 'length': 307.05552335729334, 'license': 'Wikipedia', 'long_mean': 16.80536785, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2674;JAMAL_14;['IN_267'];['N_629', 'N_630'];[52.427, 52.44];[14.543, 16.17];['DE', 'PL'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 52.433499999999995, 'length': 110.3418355351276, 'license': 'Wikipedia', 'long_mean': 15.3565, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2675;JAMAL_15;['IN_267'];['N_630', 'N_203'];[52.44, 52.6116547];[16.17, 16.5779047];['PL', 'PL'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 52.52582735, 'length': 33.56370322720031, 'license': 'Wikipedia', 'long_mean': 16.373952350000003, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2676;JAMAL_16;['IN_267'];['N_203', 'N_394'];[52.6116547, 52.836586];[16.5779047, 17.499403];['PL', 'PL'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 52.72412035, 'length': 66.92973876469827, 'license': 'Wikipedia', 'long_mean': 17.038653850000003, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2677;JAMAL_17;['IN_267'];['N_394', 'N_453'];[52.836586, 52.649656];[17.499403, 17.8103];['PL', 'PL'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 52.743121, 'length': 29.505693713823707, 'license': 'Wikipedia', 'long_mean': 17.6548515, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
2678;JAMAL_18;['IN_267'];['N_453', 'N_75'];[52.649656, 52.6591774];[17.8103, 18.8777344];['PL', 'PL'];None;{'diameter_mm': 1420.0, 'end_year': 2050, 'is_H_gas': 1.0, 'is_bothDirection': None, 'lat_mean': 52.6544167, 'length': 72.03158065957902, 'license': 'Wikipedia', 'long_mean': 18.344017200000003, 'max_cap_M_m3_per_d': 90.4109589, 'max_pressure_bar': 84.0, 'num_compressor': None, 'source': 'https://de.wikipedia.org/wiki/Erdgasleitung_Jamal%E2%80%93Europa,https://en.wikipedia.org/wiki/Yamal%E2%80%93Europe_pipeline', 'start_year': 1999.0};{'diameter_mm': 0, 'end_year': 0, 'is_H_gas': 0, 'is_bothDirection': -999, 'lat_mean': 0, 'length': 0, 'license': 0, 'long_mean': 0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': -999, 'source': 0, 'start_year': 0};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': None, 'lat_mean': 'raw', 'length': 'raw', 'license': 'raw', 'long_mean': 'raw', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': None, 'source': 'raw', 'start_year': 'raw'};{}
